OID_,CBG,PlusCode,DestinationID,Total_TravelTime,Total_Kilometers
1137,470930014002,"X3JC+HQ Knoxville, Tennessee",74,2.890614674,1.488193993
1138,470930014002,"X384+FG Knoxville, Tennessee",65,3.766678112,1.7780321
1139,470930014002,"X3VH+69 Knoxville, Tennessee",75,4.88331874,2.960820022
1140,470930014002,"X3RH+94 Knoxville, Tennessee",91,4.918716504,2.948099194
1141,470930014002,"223F+WV Knoxville, Tennessee",101,5.935962858,5.745629827
1142,470930014002,"X3HV+HG Knoxville, Tennessee",60,6.640146554,5.661279593
1143,470930014002,"228J+54 Knoxville, Tennessee",100,6.854039406,6.305865513
1144,470930014002,"236G+RW Knoxville, Tennessee",109,7.397234083,8.051384614
1145,470930014002,"W3X6+X5 Knoxville, Tennessee",49,7.638932953,6.023115884
1146,470930014002,"238H+38 Knoxville, Tennessee",107,7.677711637,7.99700728
1147,470930014002,"W3MV+W7 Knoxville, Tennessee",41,7.959712966,6.064328243
1148,470930014002,"X4XF+C6 Knoxville, Tennessee",82,8.67567493,10.01008257
1149,470930014002,"W3MV+39 Knoxville, Tennessee",53,8.877192973,6.370426836
1150,470930014002,"W3MV+39 Knoxville, Tennessee",63,8.877192973,6.370426836
1151,470930014002,"23FC+W9 Knoxville, Tennessee",106,9.265198824,8.924916084
1152,470930014002,"W2W9+25 Knoxville, Tennessee",70,9.417957104,6.509225115
1153,470930014002,"W2RC+PJ Knoxville, Tennessee",46,9.435523445,8.859671
1154,470930014002,"243P+M4 Knoxville, Tennessee",77,9.590453809,11.17998237
1155,470930014002,"2XVW+RQ Powell, Tennessee",120,10.00590428,11.78375513
1156,470930014002,"23M9+39 Knoxville, Tennessee",134,10.13623183,9.650129664
1157,470930014002,"WXMM+6Q Knoxville, Tennessee",64,10.16227696,11.35425225
1158,470930014002,"2X5G+FG Knoxville, Tennessee",99,10.24994303,10.09764331
1159,470930014002,"XXGQ+HH Knoxville, Tennessee",83,10.28097382,7.145852248
1160,470930014002,"XXGQ+HH Knoxville, Tennessee",88,10.28097382,7.145852248
1161,470930014002,"24MJ+RQ Knoxville, Tennessee",104,10.29906681,13.00261249
1162,470930014002,"W2R8+Q4 Knoxville, Tennessee",71,10.42346666,7.080321373
1163,470930014002,"XXJM+8F Knoxville, Tennessee",87,10.679823,7.616657103
1164,470930014002,"2X3G+JQ Knoxville, Tennessee",98,10.70238512,10.34331885
1165,470930014002,"W2Q8+V4 Knoxville, Tennessee",45,10.80305841,9.556802763
1166,470930014002,"W2Q8+V4 Knoxville, Tennessee",66,10.80305841,9.556802763
1167,470930014002,"WXMX+JJ Knoxville, Tennessee",52,10.84944434,11.02955979
1168,470930014002,"24PJ+H8 Knoxville, Tennessee",103,10.95906068,13.15823736
1169,470930014002,"W2P6+V5 Knoxville, Tennessee",48,11.18387104,10.05649994
1170,470930014002,"WXG4+7Q Knoxville, Tennessee",76,11.71188935,14.22791715
1171,470930014002,"WXG3+VJ Knoxville, Tennessee",25,11.9252852,14.43442315
1172,470930014002,"WWGP+FW Knoxville, Tennessee",108,11.94537362,15.52794557
1173,470930014002,"WXF2+93 Knoxville, Tennessee",23,12.50918421,14.85968277
1174,470930014002,"WXC2+HQ Knoxville, Tennessee",68,12.52804319,14.94992751
1175,470930014002,"WWFR+HR Knoxville, Tennessee",62,12.56562743,15.55566942
1176,470930014002,"WXC2+W7 Knoxville, Tennessee",57,12.61663621,15.02406937
1177,470930014002,"V3Q7+MM Knoxville, Tennessee",54,12.84311015,15.19929036
1178,470930014002,"2X93+55 Powell, Tennessee",102,12.88410592,12.88546794
1179,470930014002,"WXF9+C4 Knoxville, Tennessee",27,13.04320945,15.08027998
1180,470930014002,"WWFP+5F Knoxville, Tennessee",24,13.1182814,16.34379881
1181,470930014002,"WWC7+P3 Knoxville, Tennessee",59,13.22386299,17.83269334
1182,470930014002,"269C+RP Knoxville, Tennessee",84,13.65899399,17.7511021
1183,470930014002,"2WCX+GC Powell, Tennessee",115,13.66941544,13.54684739
1184,470930014002,"WWCW+PW Knoxville, Tennessee",69,13.73715969,15.24208765
1185,470930014002,"WW8F+RV Knoxville, Tennessee",56,14.27028781,17.34609997
1186,470930014002,"33CF+6R Knoxville, Tennessee",122,14.6417624,14.08894472
1187,470930014002,"WW76+C9 Knoxville, Tennessee",39,14.93799929,18.75877355
1188,470930014002,"WW76+C9 Knoxville, Tennessee",40,14.93799929,18.75877355
1189,470930014002,"W536+GW Knoxville, Tennessee",44,15.3842904,13.62783282
1190,470930014002,"W564+JF Knoxville, Tennessee",42,16.0476222,13.02780741
1191,470930014002,"W564+JF Knoxville, Tennessee",61,16.0476222,13.02780741
1192,470930014002,"33JG+97 Knoxville, Tennessee",112,16.09620868,15.25454893
1193,470930014002,"WW65+22 Knoxville, Tennessee",26,16.24707997,19.58933493
1194,470930014002,"WW55+XV Knoxville, Tennessee",22,16.50139607,19.68260033
1195,470930014002,"33M8+P9 Knoxville, Tennessee",133,16.72659845,18.66676965
1196,470930014002,"WV6V+M2 Knoxville, Tennessee",55,16.8996317,20.46904049
1197,470930014002,"3WJW+J8 Heiskell, Tennessee",113,16.96486152,18.76561429
1198,470930014002,"WWV4+3G Knoxville, Tennessee",72,17.11022498,20.42803888
1199,470930014002,"WWV4+3G Knoxville, Tennessee",73,17.11022498,20.42803888
1200,470930014002,"XWM3+8R Knoxville, Tennessee",86,17.69525108,15.15298207
1201,470930014002,"27QH+4X Strawberry Plains, Tennessee",95,17.76099634,23.54438674
1202,470930014002,"WVXP+9V Knoxville, Tennessee",43,19.05373701,22.47458375
1203,470930014002,"VVX2+XW Knoxville, Tennessee",36,19.46549282,25.22939386
1204,470930014002,"VVX2+XW Knoxville, Tennessee",67,19.46549282,25.22939386
1205,470930014002,"VRVH+9W Knoxville, Tennessee",13,19.51522901,26.98528833
1206,470930014002,"R324+P3 Maryville, Tennessee",30,19.5915594,24.49726166
1207,470930014002,"VW7C+36 Knoxville, Tennessee",8,20.33165878,29.16871474
1208,470930014002,"VW7C+36 Knoxville, Tennessee",19,20.33165878,29.16871474
1209,470930014002,"Q3V3+PQ Maryville, Tennessee",38,20.60646719,25.30151768
1210,470930014002,"V6GG+R7 Seymour, Tennessee",47,20.69917182,20.3273756
1211,470930014002,"V6GG+R7 Seymour, Tennessee",51,20.69917182,20.3273756
1212,470930014002,"VW6F+6C Knoxville, Tennessee",2,20.70053119,29.35509942
1213,470930014002,"VRJV+58 Knoxville, Tennessee",7,21.28656729,27.05914345
1214,470930014002,"VRJV+58 Knoxville, Tennessee",20,21.28656729,27.05914345
1215,470930014002,"VW6J+V3 Knoxville, Tennessee",5,21.42066526,29.89464512
1216,470930014002,"VW6J+V3 Knoxville, Tennessee",9,21.42066526,29.89464512
1217,470930014002,"Q2F6+95 Alcoa, Tennessee",15,21.50500916,26.76449626
1218,470930014002,"VRJM+8X Farragut, Tennessee",12,21.9856067,27.69693158
1219,470930014002,"WRJ7+H8 Knoxville, Tennessee",58,22.42103401,29.35183295
1220,470930014002,"Q2JX+88 Maryville, Tennessee",34,22.64002707,26.97869763
1221,470930014002,"47MP+W4 Blaine, Tennessee",116,22.64507723,29.87505521
1222,470930014002,"VRXX+X7 Knoxville, Tennessee",28,22.73330297,26.07070533
1223,470930014002,"VRXX+X7 Knoxville, Tennessee",37,22.73330297,26.07070533
1224,470930014002,"V69V+HH Seymour, Tennessee",50,22.82566879,22.33046245
1225,470930014002,"Q28G+Q8 Alcoa, Tennessee",31,22.83320059,27.79343993
1226,470930014002,"VRFC+WR Knoxville, Tennessee",6,23.15483626,28.99266728
1227,470930014002,"Q28H+2W Alcoa, Tennessee",139,23.23088629,28.14815303
1228,470930014002,"Q27H+C9 Alcoa, Tennessee",32,23.23409419,28.15109346
1229,470930014002,"Q26C+F9 Alcoa, Tennessee",33,23.55288575,28.257221
1230,470930014002,"5WWH+HH Norris, Tennessee",110,24.76316562,32.26898582
1231,470930014002,"XC75+G5 Kodak, Tennessee",89,24.87137092,37.49438599
1232,470930014002,"P2R4+G7 Maryville, Tennessee",16,24.97543452,30.26380328
1233,470930014002,"3VR6+M3 Clinton, Tennessee",119,25.71112032,27.86312373
1234,470930014002,"P2P4+HF Maryville, Tennessee",17,25.83834267,31.20857098
1235,470930014002,"Q342+JR Maryville, Tennessee",35,26.53773566,30.75922143
1236,470930014002,"4V9M+4Q Clinton, Tennessee",141,27.48866452,34.7943227
1237,470930014002,"QVQX+Q4 Louisville, Tennessee",1,27.59407083,32.50908108
1238,470930014002,"RP9J+MC Lenoir City, Tennessee",3,27.96867169,40.76168989
1239,470930014002,"2Q33+M3 Oak Ridge, Tennessee",79,28.29967058,38.30716893
1240,470930014002,"2Q33+M3 Oak Ridge, Tennessee",142,28.29967058,38.30716893
1241,470930014002,"RPCP+R5 Lenoir City, Tennessee",21,29.3852717,41.32110953
1242,470930014002,"2P5W+GQ Oak Ridge, Tennessee",90,29.61466439,39.1448298
1243,470930014002,"RP6P+MW Lenoir City, Tennessee",10,29.74244695,42.080094
1244,470930014002,"4C2W+G7 New Market, Tennessee",111,29.90293911,40.87573013
1245,470930014002,"2QCC+4X Oak Ridge, Tennessee",80,30.09103557,40.78320975
1246,470930014002,"2Q82+QV Oak Ridge, Tennessee",78,30.39739181,40.59208636
1247,470930014002,"2Q82+QV Oak Ridge, Tennessee",127,30.39739181,40.59208636
1248,470930014002,"2P7J+5R Oak Ridge, Tennessee",85,30.58122312,40.45264899
1249,470930014002,"2P7J+5R Oak Ridge, Tennessee",97,30.58122312,40.45264899
1250,470930014002,"RP2P+RV Lenoir City, Tennessee",11,30.7991553,42.85797102
1251,470930014002,"2H8F+VQ Dandridge, Tennessee",123,31.7238659,51.03430171
1252,470930014002,"VCHG+Q5 Sevierville, Tennessee",93,31.74128445,45.90442329
1253,470930014002,"2QH5+HQ Oak Ridge, Tennessee",105,31.75697479,41.32787409
1254,470930014002,"QPXW+J6 Lenoir City, Tennessee",4,31.92652434,44.90720484
1255,470930014002,"VCGG+MM Sevierville, Tennessee",94,32.21558637,46.21615097
1256,470930014002,"VCGG+MJ Sevierville, Tennessee",118,32.21558637,46.21615097
1257,470930014002,"QPVQ+88 Lenoir City, Tennessee",14,34.59598001,45.23458503
1258,470930014002,"7634+6M Maynardville, Tennessee",138,34.74767318,40.13115059
1259,470930014002,"QPPH+XM Lenoir City, Tennessee",29,34.7493172,45.34928749
1260,470930014002,"4G87+V3 Jefferson City, Tennessee",135,35.84972294,46.97700814
1261,470930014002,"4G99+Q5 Jefferson City, Tennessee",132,36.1601759,47.32530887
1262,470930014002,"4G98+FH Jefferson City, Tennessee",117,36.23843483,47.40039244
1263,470930014002,"PJ9J+7H Loudon, Tennessee",131,36.4262821,57.42194399
1264,470930014002,"8RPG+XG Jacksboro, Tennessee",136,36.66091484,54.1119783
1265,470930014002,"2MP9+HM Oliver Springs, Tennessee",92,36.74901435,47.04899192
1266,470930014002,"VGP3+78 Kingston, Tennessee",124,37.24214459,59.78384455
1267,470930014002,"8RWR+WH LaFollette, Tennessee",126,37.73019938,55.17377416
1268,470930014002,"PJCV+PG Loudon, Tennessee",128,37.85127555,58.80199063
1269,470930014002,"VF72+93 Sevierville, Tennessee",96,37.94240006,49.37549788
1270,470930014002,"9R3V+3C LaFollette, Tennessee",140,38.71574986,56.09403605
1271,470930014002,"VCRX+RP Harriman, Tennessee",81,40.15248451,63.34806455
1272,470930014002,"9V87+JP LaFollette, Tennessee",121,40.90303524,58.3921979
1273,470930014002,"9VJM+VG LaFollette, Tennessee",129,44.1442742,61.14581779
1274,470930014002,"VGJQ+PQ Sevierville, Tennessee",114,45.31323488,57.67422974
1275,470930014002,"RC3F+2F Pigeon Forge, Tennessee",125,45.40046856,54.78010226
1276,470930014002,"MP76+2C Loudon, Tennessee",18,46.99660776,70.38036045
1277,470930014002,"QCMX+MP Pigeon Forge, Tennessee",130,49.35763309,59.87540475
1278,470930014002,"QFG4+V6 Pigeon Forge, Tennessee",137,50.04295144,60.37933868
1279,470930014003,"X384+FG Knoxville, Tennessee",65,3.03988442,2.093461159
1280,470930014003,"X3JC+HQ Knoxville, Tennessee",74,4.057729324,2.289472126
1281,470930014003,"X3VH+69 Knoxville, Tennessee",75,5.818027517,3.519991703
1282,470930014003,"X3RH+94 Knoxville, Tennessee",91,5.85342528,3.507270875
1283,470930014003,"223F+WV Knoxville, Tennessee",101,6.870671635,6.304801508
1284,470930014003,"228J+54 Knoxville, Tennessee",100,7.788748183,6.865037194
1285,470930014003,"X3HV+HG Knoxville, Tennessee",60,7.807261204,6.462557726
1286,470930014003,"W2W9+25 Knoxville, Tennessee",70,8.063096023,5.7187403
1287,470930014003,"W3X6+X5 Knoxville, Tennessee",49,8.151964967,4.822251011
1288,470930014003,"236G+RW Knoxville, Tennessee",109,8.33194286,8.610556295
1289,470930014003,"238H+38 Knoxville, Tennessee",107,8.612420414,8.556178961
1290,470930014003,"XXGQ+HH Knoxville, Tennessee",83,8.926112736,6.355367434
1291,470930014003,"XXGQ+HH Knoxville, Tennessee",88,8.926112736,6.355367434
1292,470930014003,"W2R8+Q4 Knoxville, Tennessee",71,9.06860558,6.289836558
1293,470930014003,"W3MV+W7 Knoxville, Tennessee",41,9.126827616,6.865606376
1294,470930014003,"XXJM+8F Knoxville, Tennessee",87,9.32496192,6.826172289
1295,470930014003,"X4XF+C6 Knoxville, Tennessee",82,9.84278958,10.8113607
1296,470930014003,"W2P6+V5 Knoxville, Tennessee",48,9.858602988,6.932086095
1297,470930014003,"W2RC+PJ Knoxville, Tennessee",46,9.948555459,7.658806127
1298,470930014003,"W3MV+39 Knoxville, Tennessee",53,10.04430762,7.17170497
1299,470930014003,"W3MV+39 Knoxville, Tennessee",63,10.04430762,7.17170497
1300,470930014003,"23FC+W9 Knoxville, Tennessee",106,10.1999076,9.484087764
1301,470930014003,"W2Q8+V4 Knoxville, Tennessee",45,10.62226313,6.831483083
1302,470930014003,"W2Q8+V4 Knoxville, Tennessee",66,10.62226313,6.831483083
1303,470930014003,"243P+M4 Knoxville, Tennessee",77,10.75756846,11.98126051
1304,470930014003,"WXMM+6Q Knoxville, Tennessee",64,10.88468191,10.16987719
1305,470930014003,"2XVW+RQ Powell, Tennessee",120,10.94061306,12.34292681
1306,470930014003,"23M9+39 Knoxville, Tennessee",134,11.07094061,10.20930135
1307,470930014003,"2X5G+FG Knoxville, Tennessee",99,11.1846518,10.65681499
1308,470930014003,"2X3G+JQ Knoxville, Tennessee",98,11.29472533,8.780174321
1309,470930014003,"WXMX+JJ Knoxville, Tennessee",52,11.32369854,7.970912165
1310,470930014003,"24MJ+RQ Knoxville, Tennessee",104,11.46618146,13.80389062
1311,470930014003,"24PJ+H8 Knoxville, Tennessee",103,12.12617533,13.9595155
1312,470930014003,"WXG4+7Q Knoxville, Tennessee",76,12.4342943,13.04354209
1313,470930014003,"WXG3+VJ Knoxville, Tennessee",25,12.64769015,13.25004808
1314,470930014003,"WWGP+FW Knoxville, Tennessee",108,12.66777857,14.34357051
1315,470930014003,"WXF2+93 Knoxville, Tennessee",23,13.23158916,13.67530771
1316,470930014003,"WXC2+HQ Knoxville, Tennessee",68,13.25044814,13.76555245
1317,470930014003,"WWFR+HR Knoxville, Tennessee",62,13.28803239,14.37129436
1318,470930014003,"WXC2+W7 Knoxville, Tennessee",57,13.33904116,13.8396943
1319,470930014003,"V3Q7+MM Knoxville, Tennessee",54,13.35614216,13.99842549
1320,470930014003,"WXF9+C4 Knoxville, Tennessee",27,13.7656144,13.89590491
1321,470930014003,"2X93+55 Powell, Tennessee",102,13.81881469,13.44463962
1322,470930014003,"WWFP+5F Knoxville, Tennessee",24,13.84068636,15.15942375
1323,470930014003,"WWC7+P3 Knoxville, Tennessee",59,13.94626794,16.64831828
1324,470930014003,"WWCW+PW Knoxville, Tennessee",69,14.45956465,14.05771258
1325,470930014003,"2WCX+GC Powell, Tennessee",115,14.60412422,14.10601907
1326,470930014003,"269C+RP Knoxville, Tennessee",84,14.82610864,18.55238023
1327,470930014003,"WW8F+RV Knoxville, Tennessee",56,14.99269276,16.1617249
1328,470930014003,"33CF+6R Knoxville, Tennessee",122,15.57647118,14.6481164
1329,470930014003,"WW76+C9 Knoxville, Tennessee",39,15.66040424,17.57439848
1330,470930014003,"WW76+C9 Knoxville, Tennessee",40,15.66040424,17.57439848
1331,470930014003,"XWM3+8R Knoxville, Tennessee",86,16.34039,14.36249725
1332,470930014003,"W536+GW Knoxville, Tennessee",44,16.55140505,14.42911095
1333,470930014003,"WW65+22 Knoxville, Tennessee",26,16.96948492,18.40495987
1334,470930014003,"33JG+97 Knoxville, Tennessee",112,17.03091745,15.81372061
1335,470930014003,"W564+JF Knoxville, Tennessee",42,17.21473685,13.82908554
1336,470930014003,"W564+JF Knoxville, Tennessee",61,17.21473685,13.82908554
1337,470930014003,"WW55+XV Knoxville, Tennessee",22,17.22380102,18.49822527
1338,470930014003,"WV6V+M2 Knoxville, Tennessee",55,17.62203665,19.28466543
1339,470930014003,"33M8+P9 Knoxville, Tennessee",133,17.66130722,19.22594133
1340,470930014003,"WWV4+3G Knoxville, Tennessee",72,17.83262993,19.24366381
1341,470930014003,"WWV4+3G Knoxville, Tennessee",73,17.83262993,19.24366381
1342,470930014003,"3WJW+J8 Heiskell, Tennessee",113,17.8995703,19.32478597
1343,470930014003,"27QH+4X Strawberry Plains, Tennessee",95,18.92811099,24.34566487
1344,470930014003,"WVXP+9V Knoxville, Tennessee",43,19.77614196,21.29020869
1345,470930014003,"R324+P3 Maryville, Tennessee",30,20.10459141,23.29639679
1346,470930014003,"VVX2+XW Knoxville, Tennessee",36,20.18789777,24.04501879
1347,470930014003,"VVX2+XW Knoxville, Tennessee",67,20.18789777,24.04501879
1348,470930014003,"VRVH+9W Knoxville, Tennessee",13,20.23763397,25.80091327
1349,470930014003,"VW7C+36 Knoxville, Tennessee",8,21.05406373,27.98433968
1350,470930014003,"VW7C+36 Knoxville, Tennessee",19,21.05406373,27.98433968
1351,470930014003,"Q3V3+PQ Maryville, Tennessee",38,21.1194992,24.10065281
1352,470930014003,"VW6F+6C Knoxville, Tennessee",2,21.42293614,28.17072435
1353,470930014003,"V6GG+R7 Seymour, Tennessee",47,21.86628647,21.12865373
1354,470930014003,"V6GG+R7 Seymour, Tennessee",51,21.86628647,21.12865373
1355,470930014003,"VRJV+58 Knoxville, Tennessee",7,22.00897224,25.87476838
1356,470930014003,"VRJV+58 Knoxville, Tennessee",20,22.00897224,25.87476838
1357,470930014003,"Q2F6+95 Alcoa, Tennessee",15,22.01804117,25.56363139
1358,470930014003,"VW6J+V3 Knoxville, Tennessee",5,22.14307021,28.71027006
1359,470930014003,"VW6J+V3 Knoxville, Tennessee",9,22.14307021,28.71027006
1360,470930014003,"VRJM+8X Farragut, Tennessee",12,22.70801165,26.51255652
1361,470930014003,"WRJ7+H8 Knoxville, Tennessee",58,23.14343896,28.16745788
1362,470930014003,"Q2JX+88 Maryville, Tennessee",34,23.15305909,25.77783276
1363,470930014003,"Q28G+Q8 Alcoa, Tennessee",31,23.34623261,26.59257506
1364,470930014003,"VRXX+X7 Knoxville, Tennessee",28,23.45570792,24.88633026
1365,470930014003,"VRXX+X7 Knoxville, Tennessee",37,23.45570792,24.88633026
1366,470930014003,"Q28H+2W Alcoa, Tennessee",139,23.74391831,26.94728816
1367,470930014003,"Q27H+C9 Alcoa, Tennessee",32,23.7471262,26.95022858
1368,470930014003,"47MP+W4 Blaine, Tennessee",116,23.81219188,30.67633335
1369,470930014003,"VRFC+WR Knoxville, Tennessee",6,23.87724122,27.80829221
1370,470930014003,"V69V+HH Seymour, Tennessee",50,23.99278344,23.13174058
1371,470930014003,"Q26C+F9 Alcoa, Tennessee",33,24.06591777,27.05635613
1372,470930014003,"P2R4+G7 Maryville, Tennessee",16,25.48846654,29.06293841
1373,470930014003,"5WWH+HH Norris, Tennessee",110,25.6978744,32.8281575
1374,470930014003,"XC75+G5 Kodak, Tennessee",89,26.03848557,38.29566412
1375,470930014003,"P2P4+HF Maryville, Tennessee",17,26.35137469,30.0077061
1376,470930014003,"3VR6+M3 Clinton, Tennessee",119,26.6458291,28.42229541
1377,470930014003,"Q342+JR Maryville, Tennessee",35,27.05076767,29.55835655
1378,470930014003,"QVQX+Q4 Louisville, Tennessee",1,28.10710284,31.3082162
1379,470930014003,"4V9M+4Q Clinton, Tennessee",141,28.42337329,35.35349438
1380,470930014003,"RP9J+MC Lenoir City, Tennessee",3,28.69107664,39.57731483
1381,470930014003,"2Q33+M3 Oak Ridge, Tennessee",79,29.02207553,37.12279386
1382,470930014003,"2Q33+M3 Oak Ridge, Tennessee",142,29.02207553,37.12279386
1383,470930014003,"RPCP+R5 Lenoir City, Tennessee",21,30.10767665,40.13673447
1384,470930014003,"2P5W+GQ Oak Ridge, Tennessee",90,30.33706934,37.96045474
1385,470930014003,"RP6P+MW Lenoir City, Tennessee",10,30.4648519,40.89571893
1386,470930014003,"2QCC+4X Oak Ridge, Tennessee",80,30.81344052,39.59883468
1387,470930014003,"4C2W+G7 New Market, Tennessee",111,31.07005376,41.67700826
1388,470930014003,"2Q82+QV Oak Ridge, Tennessee",78,31.11979676,39.4077113
1389,470930014003,"2Q82+QV Oak Ridge, Tennessee",127,31.11979676,39.4077113
1390,470930014003,"2P7J+5R Oak Ridge, Tennessee",85,31.30362807,39.26827392
1391,470930014003,"2P7J+5R Oak Ridge, Tennessee",97,31.30362807,39.26827392
1392,470930014003,"RP2P+RV Lenoir City, Tennessee",11,31.52156025,41.67359595
1393,470930014003,"2QH5+HQ Oak Ridge, Tennessee",105,32.47937974,40.14349903
1394,470930014003,"QPXW+J6 Lenoir City, Tennessee",4,32.64892929,43.72282977
1395,470930014003,"2H8F+VQ Dandridge, Tennessee",123,32.89098055,51.83557984
1396,470930014003,"VCHG+Q5 Sevierville, Tennessee",93,32.9083991,46.70570142
1397,470930014003,"VCGG+MM Sevierville, Tennessee",94,33.38270102,47.0174291
