StoreID,customer_Title,customer_PlusCode,placekey,safegraph_place_id,latitude,longitude,visitor_home_cbgs_key,visitor_home_cbgs_value,TotalPop,Hispanic,White,Black,Asian,Hispanic_Frac,White_Frac,Black_Frac,Asian_Frac,census_block_group,PopulDetermPoverty_Under50,PopulDetermPoverty_50to99,PopulDetermPoverty,BelowPovertyLine_frac
5,Taste of Europe,"QFG4+V6 Pigeon Forge, Tennessee",zzw-222@8g9-f8z-x89,sg:71ce019f6a6f462a9c2b72db33581d9b,35.777208,-83.544315,4.72E+11,4,471,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.72E+11,16,458,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.72E+11,5,2574,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
14,Food City,"V69V+HH Seymour, Tennessee",222-224@8g9-gsh-z4v,sg:8bd3e03fc2fa4de5ad373994557ac4b3,35.868904,-83.75611,4.72E+11,97,814,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
24,Food City,"23FC+W9 Knoxville, Tennessee",222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,4.72E+11,4,711,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
33,Food City,"W536+GW Knoxville, Tennessee",223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,4.72E+11,8,679,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.72E+11,4,1002,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.72E+11,74,916,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.72E+11,4,1490,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.72E+11,8,1029,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.72E+11,107,1570,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.72E+11,19,447,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
75,ALDI,"33M8+P9 Knoxville, Tennessee",222-222@8g9-gx6-2hq,sg:fe021674ec79404994fc780407d3ee8a,36.084456,-83.934116,4.72E+11,4,949,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.72E+11,4,1716,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
83,Food City,"VF72+93 Sevierville, Tennessee",zzw-223@8g9-ffc-9cq,sg:34a352b8750244d0ba8ccd3eec1eaecf,35.863179,-83.549947,4.72E+11,16,2876,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.72E+11,4,349,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.72E+11,10,1023,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
111,Kroger,"V6GG+R7 Seymour, Tennessee",222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,4.72E+11,29,2704,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.72E+11,4,1598,231,3774,68,33,0.055197133,0.901792115,0.016248507,0.007885305,4.72E+11,37,393,4185,0.102747909
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.72E+11,4,1332,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.72E+11,14,863,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
16,Ingles Markets,"XWM3+8R Knoxville, Tennessee",zzy-222@8g9-xpw-389,sg:0ea44d2ecb514729b09318aedb5d9d44,35.98337,-84.095471,4.72E+11,4,1268,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
24,Food City,"23FC+W9 Knoxville, Tennessee",222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,4.72E+11,4,1467,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
33,Food City,"W536+GW Knoxville, Tennessee",223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,4.72E+11,6,1393,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.72E+11,56,876,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
43,Food City,"4G87+V3 Jefferson City, Tennessee",222-222@8g9-ghk-9s5,sg:0bd62b0fed604066983c3538322883f5,36.11702,-83.487444,4.72E+11,4,1975,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.72E+11,16,1763,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.72E+11,86,1253,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
74,Publix Super Market at University Commons,"W3X6+X5 Knoxville, Tennessee",222-222@8g9-mhp-rhq,sg:ff89f397f1534714be6bf4b727fbfbf3,35.950105,-83.939675,4.72E+11,4,1248,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
83,Food City,"VF72+93 Sevierville, Tennessee",zzw-223@8g9-ffc-9cq,sg:34a352b8750244d0ba8ccd3eec1eaecf,35.863179,-83.549947,4.72E+11,10,1528,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.72E+11,6,2000,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
100,Food City,"24PJ+H8 Knoxville, Tennessee",zzw-222@8g9-gv4-7bk,sg:35f88820e91f4e81a63d4a9895c113fc,36.036471,-83.869124,4.72E+11,4,620,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
111,Kroger,"V6GG+R7 Seymour, Tennessee",222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,4.72E+11,4,1570,18,1845,0,0,0.009240246,0.947125257,0,0,4.72E+11,225,415,1948,0.328542094
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.70E+11,4,3030,41,1961,0,0,0.02047952,0.97952048,0,0,4.70E+11,29,148,1962,0.090214067
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.70E+11,4,2350,41,1961,0,0,0.02047952,0.97952048,0,0,4.70E+11,29,148,1962,0.090214067
88,Tio Conejo,"236G+RW Knoxville, Tennessee",224-222@8g9-gwn-q9f,sg:c9616be305294ec48329a12dc174633c,36.012013,-83.922608,4.70E+11,4,5328,41,1961,0,0,0.02047952,0.97952048,0,0,4.70E+11,29,148,1962,0.090214067
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.72E+11,4,712,0,419,0,0,0,1,0,0,4.72E+11,90,42,419,0.3150358
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.72E+11,4,3224,0,419,0,0,0,1,0,0,4.72E+11,90,42,419,0.3150358
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.72E+11,4,1043,0,419,0,0,0,1,0,0,4.72E+11,90,42,419,0.3150358
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,1653,159,644,3,0,0.189285714,0.766666667,0.003571429,0,4.71E+11,34,189,840,0.26547619
59,Gordon Food Service Store,"WW65+22 Knoxville, Tennessee",222-222@8g9-m95-kfz,sg:691bef878b834fcc9129b8aeebd57a5e,35.910077,-84.092382,4.71E+11,4,3278,159,644,3,0,0.189285714,0.766666667,0.003571429,0,4.71E+11,34,189,840,0.26547619
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,1394,6,1794,17,0,0.003167899,0.94720169,0.008975713,0,4.71E+11,36,165,1866,0.107717042
42,Price Less Foods,"4G99+Q5 Jefferson City, Tennessee",zzw-223@8g9-ghk-8d9,sg:40f71d404a824fbfbdb34f08f95fe725,36.119345,-83.482048,4.71E+11,5,2253,6,1794,17,0,0.003167899,0.94720169,0.008975713,0,4.71E+11,36,165,1866,0.107717042
43,Food City,"4G87+V3 Jefferson City, Tennessee",222-222@8g9-ghk-9s5,sg:0bd62b0fed604066983c3538322883f5,36.11702,-83.487444,4.71E+11,49,3915,6,1794,17,0,0.003167899,0.94720169,0.008975713,0,4.71E+11,36,165,1866,0.107717042
78,Food City,"269C+RP Knoxville, Tennessee",222-222@8g9-gw3-mkz,sg:aef0c19ed9fa4f2b9daedc916182bc97,36.019509,-83.778225,4.71E+11,9,1230,6,1794,17,0,0.003167899,0.94720169,0.008975713,0,4.71E+11,36,165,1866,0.107717042
125,New Market Grocery & Deli,"4C2W+G7 New Market, Tennessee",zzy-222@8g9-ggx-dvz,sg:9e09d9756de9455bbb04b897d60626e5,36.101326,-83.554519,4.71E+11,23,6733,6,1794,17,0,0.003167899,0.94720169,0.008975713,0,4.71E+11,36,165,1866,0.107717042
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,3.70E+11,4,1073,0,1004,0,0,0,1,0,0,3.70E+11,0,0,1004,0
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,1952,177,2537,47,0,0.06341813,0.908993192,0.016839842,0,4.71E+11,204,278,2791,0.172697958
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,4,731,177,2537,47,0,0.06341813,0.908993192,0.016839842,0,4.71E+11,204,278,2791,0.172697958
43,Food City,"4G87+V3 Jefferson City, Tennessee",222-222@8g9-ghk-9s5,sg:0bd62b0fed604066983c3538322883f5,36.11702,-83.487444,4.71E+11,4,1832,177,2537,47,0,0.06341813,0.908993192,0.016839842,0,4.71E+11,204,278,2791,0.172697958
100,Food City,"24PJ+H8 Knoxville, Tennessee",zzw-222@8g9-gv4-7bk,sg:35f88820e91f4e81a63d4a9895c113fc,36.036471,-83.869124,4.71E+11,4,1684,177,2537,47,0,0.06341813,0.908993192,0.016839842,0,4.71E+11,204,278,2791,0.172697958
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,2949,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.71E+11,4,923,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.71E+11,5,926,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,4,1191,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,1023,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.71E+11,4,3050,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
103,Food City,"VGJQ+PQ Sevierville, Tennessee",zzw-223@8g9-fmt-dgk,sg:620a5b7da84c40d680491f453123e08a,35.881926,-83.46054,4.71E+11,4,1410,0,796,0,17,0,0.979089791,0,0.020910209,4.71E+11,7,72,813,0.097170972
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.72E+11,4,4161,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.72E+11,12,1494,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.72E+11,4,1156,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.72E+11,23,1100,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.72E+11,4,2168,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.72E+11,4,1101,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.72E+11,4,1135,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.72E+11,4,2655,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
83,Food City,"VF72+93 Sevierville, Tennessee",zzw-223@8g9-ffc-9cq,sg:34a352b8750244d0ba8ccd3eec1eaecf,35.863179,-83.549947,4.72E+11,17,1217,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
103,Food City,"VGJQ+PQ Sevierville, Tennessee",zzw-223@8g9-fmt-dgk,sg:620a5b7da84c40d680491f453123e08a,35.881926,-83.46054,4.72E+11,19,1378,20,2059,0,0,0.00962001,0.99037999,0,0,4.72E+11,154,456,2066,0.295256534
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,1576,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.71E+11,4,545,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
42,Price Less Foods,"4G99+Q5 Jefferson City, Tennessee",zzw-223@8g9-ghk-8d9,sg:40f71d404a824fbfbdb34f08f95fe725,36.119345,-83.482048,4.71E+11,7,1611,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
43,Food City,"4G87+V3 Jefferson City, Tennessee",222-222@8g9-ghk-9s5,sg:0bd62b0fed604066983c3538322883f5,36.11702,-83.487444,4.71E+11,49,3150,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,985,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.71E+11,4,3230,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.71E+11,4,1823,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
96,Tienda El Mariachi Loco,"4G98+FH Jefferson City, Tennessee",223-222@8g9-ghk-8qf,sg:a26d3ebf7de949879a11a1e6a9f24124,36.118755,-83.48364,4.71E+11,4,2814,82,2697,0,0,0.029507017,0.970492983,0,0,4.71E+11,137,292,2779,0.154372076
0,Food City,"2H8F+VQ Dandridge, Tennessee",224-224@8g9-jsj-rrk,sg:2cd8573f80c040d39dbaaba17ddfae02,36.016732,-83.42559,4.71E+11,4,2057,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
13,ALDI,"24MJ+RQ Knoxville, Tennessee",223-222@8g9-gv4-6hq,sg:e9311e410ce046e0b288f2f4c318b9d0,36.034539,-83.868061,4.71E+11,4,1510,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
43,Food City,"4G87+V3 Jefferson City, Tennessee",222-222@8g9-ghk-9s5,sg:0bd62b0fed604066983c3538322883f5,36.11702,-83.487444,4.71E+11,25,1136,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
69,Food City,"3VR6+M3 Clinton, Tennessee",zzy-222@8g9-wz9-2kz,sg:6ddc3a996a5f4c21aa25aefa822f2fe6,36.091823,-84.139612,4.71E+11,4,1256,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
83,Food City,"VF72+93 Sevierville, Tennessee",zzw-223@8g9-ffc-9cq,sg:34a352b8750244d0ba8ccd3eec1eaecf,35.863179,-83.549947,4.71E+11,4,1166,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,4,1888,9,1529,0,0,0.0056926,0.967109424,0,0,4.71E+11,105,137,1564,0.154731458
1,Save A Lot,"X4XF+C6 Knoxville, Tennessee",226-222@8g9-gwq-nh5,sg:8ae56cf8c6874025bab13582f1b29d26,35.998607,-83.877009,4.71E+11,10,1085,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.71E+11,6,3006,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
8,Kroger,"W2Q8+V4 Knoxville, Tennessee",zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,4.71E+11,4,1030,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
35,The Fresh Market,"W2RC+PJ Knoxville, Tennessee",22h-222@8g9-mkj-2zf,sg:a2d5d7505a6348e0a9f46b85b6e82f73,35.941898,-83.978421,4.71E+11,4,722,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
51,Kroger,"243P+M4 Knoxville, Tennessee",222-222@8g9-gxh-p5f,sg:6081a63aab444a6892f1b9803bf94951,36.004151,-83.864662,4.71E+11,4,1634,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,4,1208,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,1394,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.71E+11,4,3045,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
78,Food City,"269C+RP Knoxville, Tennessee",222-222@8g9-gw3-mkz,sg:aef0c19ed9fa4f2b9daedc916182bc97,36.019509,-83.778225,4.71E+11,4,1059,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,4,1235,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,4,1958,30,897,478,6,0.020435967,0.611035422,0.325613079,0.004087193,4.71E+11,132,142,1468,0.186648501
1,Save A Lot,"X4XF+C6 Knoxville, Tennessee",226-222@8g9-gwq-nh5,sg:8ae56cf8c6874025bab13582f1b29d26,35.998607,-83.877009,4.71E+11,9,1107,362,408,857,0,0.211325161,0.238178634,0.500291886,0,4.71E+11,236,554,1713,0.461179218
24,Food City,"23FC+W9 Knoxville, Tennessee",222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,4.71E+11,4,1838,362,408,857,0,0.211325161,0.238178634,0.500291886,0,4.71E+11,236,554,1713,0.461179218
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,4,1456,362,408,857,0,0.211325161,0.238178634,0.500291886,0,4.71E+11,236,554,1713,0.461179218
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.71E+11,5,1267,362,408,857,0,0.211325161,0.238178634,0.500291886,0,4.71E+11,236,554,1713,0.461179218
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.71E+11,4,989,362,408,857,0,0.211325161,0.238178634,0.500291886,0,4.71E+11,236,554,1713,0.461179218
