,PlusCode,Visitors,Total_TravelTime,Store_Name,Store_LAT,Store_LON,GEOID,CBG_LAT,CBG_LON
2312,"VW7C+36 Knoxville, Tennessee",13,9.322051132,Target Grocery,35.862827,-84.079378,470930057062,35.9063303,-84.0825341
2313,"VW7C+36 Knoxville, Tennessee",13,9.322051132,Target Grocery,35.862827,-84.079378,470930057062,35.9063303,-84.0825341
2314,"VW6F+6C Knoxville, Tennessee",6,9.390265844,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930057062,35.9063303,-84.0825341
2315,"WVXP+9V Knoxville, Tennessee",4,9.750221918,Food City,35.948593,-84.112416,470930057062,35.9063303,-84.0825341
2316,"VVX2+XW Knoxville, Tennessee",19,10.36157724,Walmart Supercenter,35.899963,-84.147615,470930057062,35.9063303,-84.0825341
2317,"VVX2+XW Knoxville, Tennessee",19,10.36157724,Walmart Supercenter,35.899963,-84.147615,470930057062,35.9063303,-84.0825341
2318,"WXMM+6Q Knoxville, Tennessee",4,10.41783551,Whole Foods Market,35.933085,-84.015477,470930057062,35.9063303,-84.0825341
2319,"VRXX+X7 Knoxville, Tennessee",6,13.62938738,Target Grocery,35.900407,-84.15168,470930057062,35.9063303,-84.0825341
2320,"VRXX+X7 Knoxville, Tennessee",6,13.62938738,Target Grocery,35.900407,-84.15168,470930057062,35.9063303,-84.0825341
2321,"XXJM+8F Knoxville, Tennessee",4,16.78491094,Food City,35.980887,-84.01625,470930057062,35.9063303,-84.0825341
2322,"RPCP+R5 Lenoir City, Tennessee",4,21.24816603,Walmart Supercenter,35.822019,-84.264578,470930057062,35.9063303,-84.0825341
2323,"2P5W+GQ Oak Ridge, Tennessee",4,21.47755872,Walmart Supercenter,36.008913,-84.253074,470930057062,35.9063303,-84.0825341
2324,"W564+JF Knoxville, Tennessee",4,26.9746393,Walmart Grocery Pickup,35.911584,-83.843819,470930057062,35.9063303,-84.0825341
2325,"W564+JF Knoxville, Tennessee",4,26.9746393,Walmart Grocery Pickup,35.911584,-83.843819,470930057062,35.9063303,-84.0825341
2326,"27QH+4X Strawberry Plains, Tennessee",4,28.47387513,Price Less Foods,36.037714,-83.720111,470930057062,35.9063303,-84.0825341
2327,"4G99+Q5 Jefferson City, Tennessee",4,46.87305468,Price Less Foods,36.119345,-83.482048,470930057062,35.9063303,-84.0825341
2328,"VW7C+36 Knoxville, Tennessee",29,5.641441094,Target Grocery,35.862827,-84.079378,470930057071,35.8854614,-84.0899713
2329,"VW7C+36 Knoxville, Tennessee",29,5.641441094,Target Grocery,35.862827,-84.079378,470930057071,35.8854614,-84.0899713
2330,"VW6F+6C Knoxville, Tennessee",14,6.010313509,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930057071,35.8854614,-84.0899713
2331,"VW6J+V3 Knoxville, Tennessee",13,6.730447575,Kroger,35.862461,-84.068836,470930057071,35.8854614,-84.0899713
2332,"VW6J+V3 Knoxville, Tennessee",13,6.730447575,Kroger,35.862461,-84.068836,470930057071,35.8854614,-84.0899713
2333,"WW76+C9 Knoxville, Tennessee",51,7.992453052,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057071,35.8854614,-84.0899713
2334,"WW76+C9 Knoxville, Tennessee",51,7.992453052,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057071,35.8854614,-84.0899713
2335,"WW55+XV Knoxville, Tennessee",17,8.317183828,ALDI,35.90991,-84.090268,470930057071,35.8854614,-84.0899713
2336,"WV6V+M2 Knoxville, Tennessee",4,8.651878774,Copper Cellar Marketplace,35.956155,-83.93433,470930057071,35.8854614,-84.0899713
2337,"WXC2+HQ Knoxville, Tennessee",15,9.628275071,Target Grocery,35.921766,-84.047911,470930057071,35.8854614,-84.0899713
2338,"WWGP+FW Knoxville, Tennessee",10,10.25119389,Walmart Supercenter,35.926442,-84.062571,470930057071,35.8854614,-84.0899713
2339,"VVX2+XW Knoxville, Tennessee",13,11.47683215,Walmart Supercenter,35.899963,-84.147615,470930057071,35.8854614,-84.0899713
2340,"VVX2+XW Knoxville, Tennessee",13,11.47683215,Walmart Supercenter,35.899963,-84.147615,470930057071,35.8854614,-84.0899713
2341,"WXMM+6Q Knoxville, Tennessee",4,12.0863359,Whole Foods Market,35.933085,-84.015477,470930057071,35.8854614,-84.0899713
2342,"VRVH+9W Knoxville, Tennessee",4,12.28167598,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930057071,35.8854614,-84.0899713
2343,"VRJM+8X Farragut, Tennessee",5,12.39474035,The Fresh Market,35.880949,-84.165233,470930057071,35.8854614,-84.0899713
2344,"VRFC+WR Knoxville, Tennessee",4,13.56396991,Ingles Markets,35.874661,-84.178427,470930057071,35.8854614,-84.0899713
2345,"VRXX+X7 Knoxville, Tennessee",14,14.7446423,Target Grocery,35.900407,-84.15168,470930057071,35.8854614,-84.0899713
2346,"VRXX+X7 Knoxville, Tennessee",14,14.7446423,Target Grocery,35.900407,-84.15168,470930057071,35.8854614,-84.0899713
2347,"W2Q8+V4 Knoxville, Tennessee",4,14.84495259,Kroger,35.939652,-83.984638,470930057071,35.8854614,-84.0899713
2348,"W2Q8+V4 Knoxville, Tennessee",4,14.84495259,Kroger,35.939652,-83.984638,470930057071,35.8854614,-84.0899713
2349,"V3Q7+MM Knoxville, Tennessee",5,17.23022736,Dollar General,35.889214,-83.935744,470930057071,35.8854614,-84.0899713
2350,"XWM3+8R Knoxville, Tennessee",4,19.01674232,Ingles Markets,35.98337,-84.095471,470930057071,35.8854614,-84.0899713
2351,"P2R4+G7 Maryville, Tennessee",4,21.10956617,Kroger Marketplace,35.741258,-83.994402,470930057071,35.8854614,-84.0899713
2352,"VW7C+36 Knoxville, Tennessee",29,6.06456643,Target Grocery,35.862827,-84.079378,470930057072,35.8729033,-84.1123133
2353,"VW7C+36 Knoxville, Tennessee",29,6.06456643,Target Grocery,35.862827,-84.079378,470930057072,35.8729033,-84.1123133
2354,"VW6F+6C Knoxville, Tennessee",4,6.433438844,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930057072,35.8729033,-84.1123133
2355,"VW6J+V3 Knoxville, Tennessee",18,7.153572911,Kroger,35.862461,-84.068836,470930057072,35.8729033,-84.1123133
2356,"VW6J+V3 Knoxville, Tennessee",18,7.153572911,Kroger,35.862461,-84.068836,470930057072,35.8729033,-84.1123133
2357,"VRFC+WR Knoxville, Tennessee",4,9.71895319,Ingles Markets,35.874661,-84.178427,470930057072,35.8729033,-84.1123133
2358,"WW65+22 Knoxville, Tennessee",4,10.18750304,Gordon Food Service Store,35.910077,-84.092382,470930057072,35.8729033,-84.1123133
2359,"VRVH+9W Knoxville, Tennessee",4,10.62842022,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930057072,35.8729033,-84.1123133
2360,"WW76+C9 Knoxville, Tennessee",8,10.64239854,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057072,35.8729033,-84.1123133
2361,"WW76+C9 Knoxville, Tennessee",8,10.64239854,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057072,35.8729033,-84.1123133
2362,"WW55+XV Knoxville, Tennessee",5,10.80582553,ALDI,35.90991,-84.090268,470930057072,35.8729033,-84.1123133
2363,"VVX2+XW Knoxville, Tennessee",12,12.37899759,Walmart Supercenter,35.899963,-84.147615,470930057072,35.8729033,-84.1123133
2364,"VVX2+XW Knoxville, Tennessee",12,12.37899759,Walmart Supercenter,35.899963,-84.147615,470930057072,35.8729033,-84.1123133
2365,"WWGP+FW Knoxville, Tennessee",4,13.20087507,Walmart Supercenter,35.926442,-84.062571,470930057072,35.8729033,-84.1123133
2366,"WXC2+HQ Knoxville, Tennessee",7,14.06497245,Target Grocery,35.921766,-84.047911,470930057072,35.8729033,-84.1123133
2367,"VRXX+X7 Knoxville, Tennessee",14,15.64680773,Target Grocery,35.900407,-84.15168,470930057072,35.8729033,-84.1123133
2368,"VRXX+X7 Knoxville, Tennessee",14,15.64680773,Target Grocery,35.900407,-84.15168,470930057072,35.8729033,-84.1123133
2369,"WXMM+6Q Knoxville, Tennessee",5,16.34729001,Whole Foods Market,35.933085,-84.015477,470930057072,35.8729033,-84.1123133
2370,"W2Q8+V4 Knoxville, Tennessee",4,18.96274728,Kroger,35.939652,-83.984638,470930057072,35.8729033,-84.1123133
2371,"W2Q8+V4 Knoxville, Tennessee",4,18.96274728,Kroger,35.939652,-83.984638,470930057072,35.8729033,-84.1123133
2372,"QPPH+XM Lenoir City, Tennessee",4,23.46255802,La Lupita Mexican Store and Restaurant #1,35.787451,-84.270812,470930057072,35.8729033,-84.1123133
2373,"W564+JF Knoxville, Tennessee",4,27.79153104,Walmart Grocery Pickup,35.911584,-83.843819,470930057072,35.8729033,-84.1123133
2374,"W564+JF Knoxville, Tennessee",4,27.79153104,Walmart Grocery Pickup,35.911584,-83.843819,470930057072,35.8729033,-84.1123133
2375,"VCGG+MM Sevierville, Tennessee",4,48.85791967,ALDI,35.87666,-83.573365,470930057072,35.8729033,-84.1123133
2376,"VW6F+6C Knoxville, Tennessee",52,5.23124719,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930057081,35.8660896,-84.1030599
2377,"VW7C+36 Knoxville, Tennessee",87,5.636641457,Target Grocery,35.862827,-84.079378,470930057081,35.8660896,-84.1030599
2378,"VW7C+36 Knoxville, Tennessee",87,5.636641457,Target Grocery,35.862827,-84.079378,470930057081,35.8660896,-84.1030599
2379,"VW6J+V3 Knoxville, Tennessee",76,5.936443405,Kroger,35.862461,-84.068836,470930057081,35.8660896,-84.1030599
2380,"VW6J+V3 Knoxville, Tennessee",76,5.936443405,Kroger,35.862461,-84.068836,470930057081,35.8660896,-84.1030599
2381,"VRJM+8X Farragut, Tennessee",8,9.503964215,The Fresh Market,35.880949,-84.165233,470930057081,35.8660896,-84.1030599
2382,"VRFC+WR Knoxville, Tennessee",5,10.67319378,Ingles Markets,35.874661,-84.178427,470930057081,35.8660896,-84.1030599
2383,"WV6V+M2 Knoxville, Tennessee",4,11.46475166,Copper Cellar Marketplace,35.956155,-83.93433,470930057081,35.8660896,-84.1030599
2384,"VRVH+9W Knoxville, Tennessee",5,11.58266081,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930057081,35.8660896,-84.1030599
2385,"WW76+C9 Knoxville, Tennessee",17,11.88482674,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057081,35.8660896,-84.1030599
2386,"WW76+C9 Knoxville, Tennessee",17,11.88482674,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930057081,35.8660896,-84.1030599
2387,"WW65+22 Knoxville, Tennessee",4,11.95524142,Gordon Food Service Store,35.910077,-84.092382,470930057081,35.8660896,-84.1030599
2388,"WW55+XV Knoxville, Tennessee",21,12.20955752,ALDI,35.90991,-84.090268,470930057081,35.8660896,-84.1030599
2389,"WWFR+HR Knoxville, Tennessee",4,13.39392892,Mediterranean Food Market,35.92396,-84.058009,470930057081,35.8660896,-84.1030599
2390,"VVX2+XW Knoxville, Tennessee",49,13.54891015,Walmart Supercenter,35.899963,-84.147615,470930057081,35.8660896,-84.1030599
2391,"VVX2+XW Knoxville, Tennessee",49,13.54891015,Walmart Supercenter,35.899963,-84.147615,470930057081,35.8660896,-84.1030599
2392,"WXC2+HQ Knoxville, Tennessee",16,14.062322,Target Grocery,35.921766,-84.047911,470930057081,35.8660896,-84.1030599
2393,"WWGP+FW Knoxville, Tennessee",16,14.50795343,Walmart Supercenter,35.926442,-84.062571,470930057081,35.8660896,-84.1030599
2394,"VRXX+X7 Knoxville, Tennessee",26,16.73269421,Target Grocery,35.900407,-84.15168,470930057081,35.8660896,-84.1030599
