,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,visitor_home_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type,poi_cbg,visitor_daytime_cbgs
103,zzw-222@8g9-m6y-jn5,sg:99a5bec773234904b9c3c0bac588a134,222-222@8g9-m6y-jy9,sg:08479c9a7f3c4080b0f401b94c026173,KenJo Markets,SG_BRAND_52d289c0a104ae10,KenJo Markets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.71637800000001,-84.01684200000003,2601 US Highway 411 S,Maryville,TN,37801,US,,,,,,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,237.0,194.0,"[4,12,10,10,8,10,10,6,8,11,6,10,12,8,5,5,6,9,5,4,4,6,9,5,5,9,6,13,11,5,5]","{""470090115022"":14,""470090115034"":9,""470090116024"":8,""470090112002"":8,""470090112003"":8,""470090115031"":7,""470090116022"":7,""470090115021"":7,""470090116023"":6,""470090111022"":6,""470090116041"":6,""470090115032"":5,""470090114021"":5,""471050604003"":5,""130159601023"":4,""470090111012"":4,""470090116042"":4,""471239250002"":4,""471239254001"":4,""470090110012"":4,""470090109003"":4,""470930038012"":4,""470090116021"":4,""470090111024"":4,""470930044012"":4,""470090116033"":4,""470090102003"":4,""130670313081"":4,""470090113012"":4,""471050604002"":4,""470090115011"":4,""470090116031"":4,""470090115033"":4,""470090111021"":4}","{""US"":190}",7283.0,7.0,"{""<5"":20,""5-10"":159,""11-20"":26,""21-60"":25,""61-120"":5,""121-240"":1,"">240"":1}","{""Mobil"":100,""Murphy USA"":20,""Walmart"":18,""Salsarita's Fresh Cantina"":11,""Aspen Dental"":10,""Exxon Mobil"":9,""BP"":8,""Wendy's"":7}","{""Mobil"":98,""Walmart"":63,""McDonald's"":54,""Dollar General"":49,""Kroger"":49,""Weigel's"":43,""Marathon"":40,""Shell Oil"":40,""Sonic"":31,""Taco Bell"":29,""Hardee's"":29,""Murphy USA"":28,""Zaxby's"":27,""Exxon Mobil"":27,""EZ Stop"":26,""Chick-fil-A"":26,""Rural King"":24,""The Home Depot"":22,""Food City"":21,""Target"":20}","[2,1,1,0,0,8,14,27,26,15,8,16,17,18,15,22,18,17,13,17,14,10,4,5]","{""Monday"":39,""Tuesday"":37,""Wednesday"":30,""Thursday"":32,""Friday"":32,""Saturday"":35,""Sunday"":32}","{""android"":88,""ios"":107}",470090116022.0,"{""470090115022"":13,""470090115031"":10,""470090116022"":9,""470090115021"":9,""470090115034"":8,""470090116024"":8,""471050604003"":7,""470090116033"":6,""470090111022"":6,""470090112002"":6,""470090116023"":6,""470090111023"":6,""470090115032"":6,""470090112003"":6,""470090102003"":5,""470090115033"":5,""470090105002"":4,""471239250002"":4,""470090103011"":4,""470930055022"":4,""471050604002"":4,""470090111024"":4,""470090116052"":4,""470090111021"":4,""470090115011"":4,""470090116031"":4,""471239253002"":4,""470930062071"":4,""471550801022"":4,""470090112001"":4,""471239250004"":4,""470090116041"":4,""470090111011"":4,""131590101001"":4,""471239255023"":4}"
104,222-223@8g9-fnh-r8v,sg:55785b2c63d14a709e5cb99faa37e085,222-224@8g9-fnh-r8v,sg:38a29776d9a64b7c986be13d4d78f69c,New Center Market & Grill,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.889224,-83.444327,2659 Newport Hwy,Sevierville,TN,37876,US,,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,89.0,71.0,"[1,3,5,2,2,0,6,1,5,1,3,4,3,5,1,4,4,6,3,3,4,0,2,1,2,1,3,7,0,3,4]","{""481390608011"":5,""471550802021"":4,""471550806023"":4,""471550807003"":4,""471550806024"":4,""121170213161"":4,""471550808021"":4,""471550802011"":4,""121130108091"":4,""471550807001"":4,""471730402012"":4,""471079708002"":4,""471550805002"":4,""470299207002"":4,""120950168061"":4}","{""US"":69}",17407.0,10.0,"{""<5"":1,""5-10"":53,""11-20"":10,""21-60"":19,""61-120"":3,""121-240"":1,"">240"":2}","{""CITGO"":100,""Walgreens"":32,""Tennessee Farmers Co-op"":25,""Exxon Mobil"":24,""Krystal"":20,""Gulf Oil"":20}","{""CITGO"":99,""Dollar General"":53,""Weigel's"":46,""McDonald's"":46,""Exxon Mobil"":45,""Shell Oil"":43,""Walmart"":39,""Lowe's"":34,""Food City"":32,""Taco Bell"":32,""Marathon"":32,""Kroger"":32,""Chick-fil-A"":30,""BP"":30,""Walgreens"":29,""Family Dollar Stores"":22,""The Home Depot"":21,""Arby's"":21,""Big Lots Stores"":19,""TangerOutlets"":18}","[1,2,1,1,1,2,3,6,7,8,9,11,17,21,18,9,5,4,1,1,2,2,1,1]","{""Monday"":17,""Tuesday"":15,""Wednesday"":13,""Thursday"":10,""Friday"":9,""Saturday"":22,""Sunday"":3}","{""android"":37,""ios"":32}",471550806022.0,"{""471550806021"":6,""471550806022"":6,""471550806024"":6,""471550807001"":4,""470299206001"":4,""471550806023"":4,""470890709002"":4,""481390608011"":4,""470299207002"":4,""471550801022"":4}"
105,222-222@8g9-xp8-fvf,sg:302446486ee54becaa1c4888ea87c370,,,Kroger,SG_BRAND_1f852a23da4b7250,Kroger,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.004451,-83.980459,5320 Clinton Hwy,Knoxville,TN,37912,US,,,,,,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,275.0,213.0,"[8,15,9,7,13,11,9,12,11,11,6,6,7,16,2,6,12,16,8,9,3,5,13,8,9,12,7,7,3,9,5]","{""470930049002"":22,""470930039022"":11,""470930039021"":10,""470930048001"":10,""470930028001"":8,""470930048002"":8,""470930049001"":6,""470930040002"":6,""470930048003"":6,""470930062052"":5,""470010213023"":4,""470010208001"":4,""470930038022"":4,""470139510002"":4,""470930040001"":4,""470930029001"":4,""470930059032"":4,""470930060032"":4,""470930060022"":4,""470930031001"":4,""470930060031"":4,""320030032321"":4,""470930026002"":4,""470259706003"":4,""470930065011"":4,""470930062061"":4,""470930029002"":4,""470930059071"":4,""470090107004"":4,""470930046072"":4,""470930039011"":4,""470930062081"":4,""470930039012"":4,""470930028002"":4,""470930062021"":4,""470930055011"":4,""470890707004"":4}","{""US"":208}",4106.0,10.0,"{""<5"":15,""5-10"":145,""11-20"":71,""21-60"":39,""61-120"":4,""121-240"":0,"">240"":1}","{""Chick-fil-A"":49,""Weigel's"":17,""Burger King"":16,""Walgreens"":15,""Walmart"":15,""ZIPS Car Wash"":11,""Krystal"":11,""Boost Mobile"":11,""Steak 'n Shake"":11,""Food City"":9,""Domino's Pizza"":9,""Dick's Sporting Goods"":9,""Bargain Hunt"":8,""Baymont Inn & Suites"":7,""Texas Roadhouse"":7,""Sherwin-Williams"":6}","{""Walmart"":55,""Weigel's"":49,""Dollar General"":49,""McDonald's"":46,""Walgreens"":35,""Chick-fil-A"":35,""Dollar Tree"":32,""Food City"":30,""Wendy's"":30,""Sonic"":29,""Taco Bell"":29,""Shell Oil"":28,""Burger King"":25,""Exxon Mobil"":25,""Target"":24,""Pet Supermarket"":23,""Lowe's"":23,""Sam's Club"":23,""Kroger Fuel Center"":21,""The Home Depot"":21}","[2,1,0,0,0,0,0,2,6,21,15,28,32,42,35,25,38,44,13,13,13,5,4,3]","{""Monday"":54,""Tuesday"":45,""Wednesday"":38,""Thursday"":39,""Friday"":34,""Saturday"":35,""Sunday"":30}","{""android"":140,""ios"":71}",470930039021.0,"{""470930049002"":24,""470930039022"":9,""470930048002"":8,""470930048001"":8,""470930028001"":7,""470930040002"":7,""470930048003"":6,""470930039021"":6,""470930047002"":5,""470930061032"":4,""470930060031"":4,""470930055011"":4,""211510114001"":4,""470890706003"":4,""470930046081"":4,""470930039012"":4,""470930049001"":4,""470930040001"":4,""471730402021"":4,""470930061041"":4,""470930017002"":4,""470010204003"":4,""470930028002"":4,""470090110014"":4,""470139506001"":4,""470930068001"":4,""470930062061"":4,""470930062052"":4,""470930046151"":4,""470930061023"":4,""470930046072"":4,""470930029001"":4}"
106,zzy-222@8g9-f8q-c89,sg:22f9e92503c8442bb8626d13f0105f77,,,Food City,SG_BRAND_0c6c4ce554bb53513678968c086c5457,Food City,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.726592,-83.48107900000002,1219 East Parkway Highway 321,Gatlinburg,TN,37738,US,,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",,,,2020-12,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,121.0,102.0,"[2,4,4,2,1,5,2,3,5,3,3,5,9,5,6,6,3,8,3,2,5,3,9,1,6,5,5,2,2,2,0]","{""471550811022"":8,""471550807002"":8,""471550811021"":6,""471550807004"":6,""121010319022"":4,""130159604023"":4,""470110105001"":4,""471550805002"":4,""260810120032"":4,""470430606021"":4,""471550810001"":4,""471550806022"":4,""120970433021"":4,""471050606003"":4,""470299207003"":4,""180973606021"":4}","{""US"":103}",34174.0,18.0,"{""<5"":4,""5-10"":31,""11-20"":33,""21-60"":37,""61-120"":8,""121-240"":2,"">240"":6}",{},"{""Walmart"":44,""McDonald's"":34,""Family Dollar Stores"":29,""Shell Oil"":28,""Kroger"":28,""Dollar General"":28,""Exxon Mobil"":21,""Marathon"":19,""Lowe's"":18,""Weigel's"":18,""Chick-fil-A"":16,""TangerOutlets"":15,""Murphy USA"":15,""Taco Bell"":15,""BP"":14,""United States Postal Service (USPS)"":14,""Wendy's"":13,""Bojangles'"":13,""Arby's"":12,""Cracker Barrel"":11}","[1,0,1,1,1,1,1,9,11,12,14,14,15,19,16,22,15,18,12,10,4,10,3,2]","{""Monday"":26,""Tuesday"":11,""Wednesday"":19,""Thursday"":14,""Friday"":21,""Saturday"":14,""Sunday"":16}","{""android"":75,""ios"":27}",471550811022.0,"{""471550807004"":9,""471550811022"":8,""471550807002"":6,""120830007021"":6,""181630029001"":4,""471550811021"":4,""191530110282"":4,""470730506012"":4,""471550806022"":4,""471550811012"":4,""170550405002"":4,""121030250104"":4,""120830022011"":4,""471550811011"":4,""180430709021"":4,""470930032002"":4,""010499603003"":4,""280959506001"":4}"
107,zzw-223@8g9-ghk-8d9,sg:40f71d404a824fbfbdb34f08f95fe725,,,Price Less Foods,SG_BRAND_5a0979481d303da64cde2859ee5508ef,Price Less Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.119345,-83.48204799999998,272 E Broadway Blvd,Jefferson City,TN,37760,US,,,,,,2021-01,2021-01,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,376.0,231.0,"[12,9,9,8,8,6,4,11,6,9,9,11,24,10,16,16,24,14,21,17,8,21,8,10,10,15,10,12,11,6,21]","{""470890704001"":24,""470575003002"":15,""470890704002"":12,""470890708001"":10,""470890706003"":10,""470890702003"":10,""470890706002"":9,""470890703001"":9,""470575003003"":9,""470890703003"":8,""470890702002"":6,""470631011004"":6,""470890706001"":6,""470575004021"":6,""470890702001"":6,""470890705002"":5,""470890703004"":5,""470890707002"":5,""470890708002"":4,""470890709002"":4,""470930053013"":4,""470631002003"":4,""240178512003"":4,""470299202001"":4,""470631011001"":4,""470890703005"":4,""470890707004"":4,""470575003004"":4,""470890708004"":4,""470890707003"":4,""470631011002"":4}","{""US"":230}",9160.0,14.0,"{""<5"":8,""5-10"":129,""11-20"":105,""21-60"":114,""61-120"":15,""121-240"":1,"">240"":4}","{""Dollar General"":28,""Advance Auto Parts"":25,""Food City"":20,""KFC"":18,""Hungry Howie's Pizza & Subs"":12,""Golden Corral"":12,""Cato Fashions"":11,""Texas Roadhouse"":11,""Tractor Supply Co."":11,""Walmart"":10,""Murphy USA"":6}","{""Walmart"":70,""Food City"":61,""Dollar General"":58,""Weigel's"":55,""McDonald's"":54,""Family Dollar Stores"":42,""Big Lots Stores"":41,""Lowe's"":41,""Walgreens"":35,""Sonic"":34,""Taco Bell"":34,""Marathon"":33,""Zaxby's"":28,""Dollar Tree"":26,""Wendy's"":25,""Exxon Mobil"":23,""Hardee's"":23,""BP"":21,""Subway"":19,""Goodwill Industries"":19}","[0,0,0,0,0,1,1,9,16,18,23,32,52,55,54,62,61,56,49,29,12,2,0,0]","{""Monday"":45,""Tuesday"":73,""Wednesday"":41,""Thursday"":55,""Friday"":57,""Saturday"":34,""Sunday"":71}","{""android"":160,""ios"":72}",470890703003.0,"{""470890704001"":23,""470575003002"":13,""470890706002"":11,""470890703001"":11,""470890708001"":11,""470890704002"":9,""470890703003"":9,""470890702003"":8,""470575003004"":8,""470890705002"":7,""470575003003"":7,""470890702001"":7,""470890703005"":6,""470890706003"":6,""470890703002"":6,""470631011004"":5,""470890703004"":5,""471550811011"":4,""470930054021"":4,""470575004011"":4,""470575003005"":4,""470631002001"":4,""470890709002"":4,""470890705001"":4,""470010205002"":4,""470890707004"":4,""470930032001"":4,""470631011001"":4,""470930061041"":4,""470890707003"":4,""470890708002"":4,""470890706001"":4}"
108,222-223@8g9-m59-5pv,sg:485d4cbdd62b44e7884b3eae492a106e,,,Kroger,SG_BRAND_1f852a23da4b7250,Kroger,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.763553,-83.971582,244 S Hall Rd,Alcoa,TN,37701,US,,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,3.0,3.0,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0]","{""470090112001"":4}","{""US"":6}",,11.0,"{""<5"":0,""5-10"":1,""11-20"":1,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}",{},"{""Chick-fil-A"":95,""Walmart"":81,""KenJo Markets"":67,""Texas Roadhouse"":66,""Kroger Fuel Center"":65,""Arby's"":65,""Shell Oil"":61,""Walgreens"":61,""Target"":60,""Petro's Chili & Chips"":33,""Cole Haan"":33,""IZOD"":33,""Gondolier Italian Restaurant & Pizza"":33,""Monterrey Mexican Restaurant"":33,""The North Face"":33,""Bassett Furniture"":33,""Salsarita's Fresh Cantina"":33,""Weigel's"":33,""Lexus"":33,""Bruster's Ice Cream"":33}","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":1,""Sunday"":1}","{""android"":6,""ios"":0}",470090105001.0,{}
109,222-222@8g8-xzh-m8v,sg:0997faba67414118bb874a279fb62b76,,,Punkin Center Market,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.56652000000001,-84.09714,4401 Calderwood Hwy,Maryville,TN,37801,US,18658565455.0,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,62.0,35.0,"[3,0,2,4,4,1,1,6,2,2,2,2,1,3,0,2,0,0,4,0,2,4,1,1,3,1,0,7,4,0,0]","{""470090108002"":4,""170190105004"":4,""471239254005"":4,""090034804001"":4,""470930056022"":4,""471239250003"":4,""470930046081"":4}","{""US"":29}",49781.0,45.0,"{""<5"":0,""5-10"":10,""11-20"":9,""21-60"":18,""61-120"":8,""121-240"":11,"">240"":6}","{""Weigel's"":50,""Best Western"":50,""Shell Oil"":49,""Pizza Hut"":16}","{""Shell Oil"":66,""McDonald's"":60,""Dollar General"":45,""Walmart"":44,""Weigel's"":43,""Marathon"":38,""BP"":37,""Exxon Mobil"":37,""Lowe's"":27,""Mobil"":27,""EagleRider"":26,""Cracker Barrel"":25,""Taco Bell"":24,""Harley Davidson"":23,""Texaco"":22,""Hardee's"":22,""The Home Depot"":21,""Kroger"":21,""Walgreens"":20,""Sonic"":19}","[1,1,0,1,0,0,0,0,4,12,16,14,14,19,24,24,17,6,1,4,1,1,2,2]","{""Monday"":5,""Tuesday"":5,""Wednesday"":9,""Thursday"":11,""Friday"":2,""Saturday"":13,""Sunday"":17}","{""android"":20,""ios"":14}",471239250001.0,"{""470930058121"":4,""471239250003"":4,""471550811022"":4,""470090108002"":4,""471550806024"":4,""170190105004"":4,""471239254005"":4,""471730402021"":4}"
110,zzw-224@8g9-mkf-x3q,sg:f947cd92be2040c0b695b5eec23e4ddd,zzw-225@8g9-mkf-x3q,sg:486bd236c57d4f36b08d7c1f1c75adfa,Postec,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.927098,-84.007972,6701 Baum Dr Ste 165,Knoxville,TN,37919,US,,,,,,,2019-07,,,,,,,,,,,,,,,,,
111,227-224@8g9-mhn-rc5,sg:fbed969da0dc4b1a8d31e9f95e5ee400,227-222@8g9-mhn-rc5,sg:6bc7c46d37144d79809fe6273ea50f6e,Ians Market 34,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,35.955084,-83.937128,2001 Cumberland Ave,Knoxville,TN,37916,US,,,,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,396.0,203.0,"[12,15,13,25,21,20,8,6,15,14,23,23,25,14,16,11,8,11,10,17,3,6,8,12,14,13,10,3,6,7,7]","{""470259705002"":5,""470631012003"":4,""470090116051"":4,""470930061023"":4,""470930060032"":4,""471550802021"":4,""470930022003"":4,""470090112003"":4,""470930054021"":4,""471550808021"":4,""470930062081"":4,""470730505031"":4,""471519751001"":4,""470010205002"":4,""470890708001"":4,""170318164011"":4,""470930046091"":4,""470930045002"":4,""471450308001"":4,""470930052022"":4,""471050603011"":4,""471870501012"":4,""470930045004"":4,""470631011003"":4,""471079704023"":4,""471550802012"":4,""470930059051"":4,""470930062062"":4,""470930061042"":4,""470930064022"":4,""471490408063"":4,""470930009022"":4,""470930059061"":4,""470930054022"":4,""470930058082"":4,""470090116031"":4,""470890707001"":4,""470930053013"":4,""470930064012"":4,""471239253005"":4,""470930048003"":4}","{""US"":198}",23924.0,81.0,"{""<5"":4,""5-10"":66,""11-20"":26,""21-60"":67,""61-120"":72,""121-240"":57,"">240"":104}","{""Shell Oil"":99,""Weigel's"":9,""Big Lots Stores"":7,""Starbucks"":6,""Bojangles'"":5,""Love's Travel Stops and Country Stores"":5}","{""Shell Oil"":94,""Walmart"":50,""Weigel's"":39,""Chick-fil-A"":38,""McDonald's"":37,""Kroger"":33,""Starbucks"":32,""Dollar General"":30,""Sonic"":30,""Food City"":26,""Taco Bell"":23,""Walgreens"":22,""Target"":21,""Exxon Mobil"":20,""Subway"":19,""Lowe's"":18,""Wendy's"":17,""Kroger Fuel Center"":17,""Dunkin'"":16,""Zaxby's"":16}","[14,9,8,6,8,17,61,75,94,114,135,129,120,120,118,112,80,72,75,54,30,31,27,18]","{""Monday"":56,""Tuesday"":54,""Wednesday"":73,""Thursday"":67,""Friday"":72,""Saturday"":28,""Sunday"":46}","{""android"":104,""ios"":99}",470930069002.0,"{""470930052012"":5,""470930058031"":5,""470930060011"":4,""471870501012"":4,""471490408063"":4,""471519752001"":4,""470139505003"":4,""471550807004"":4,""470930055011"":4,""471490407012"":4,""470930046152"":4,""470930069002"":4,""470930059081"":4,""470930060022"":4,""470930044031"":4,""470359708002"":4,""471550801022"":4,""470930069003"":4,""470930062052"":4,""471079704012"":4,""470930061042"":4,""470890707001"":4,""470930046091"":4,""470010205002"":4,""470930057071"":4,""470930059071"":4,""470930037003"":4,""470930038013"":4,""510270104002"":4,""471519751003"":4,""470730505022"":4,""470930061021"":4,""470930052013"":4,""470930022003"":4,""470930069001"":4,""470930054011"":4}"
112,zzy-223@8g9-wz9-2kz,sg:005e0ee99517402ea60dd56c18633f19,,,Food City,SG_BRAND_0c6c4ce554bb53513678968c086c5457,Food City,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.091629,-84.139771,507 South Charles Sevier Blvd.,Clinton,TN,37716,US,,,,,,2020-12,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,2615.0,1243.0,"[61,67,63,64,72,85,82,102,77,72,60,86,140,152,124,114,88,108,87,93,74,106,75,74,69,61,68,71,83,76,61]","{""470010213012"":76,""470010212024"":61,""470010212013"":60,""470010209022"":53,""470010212011"":53,""470010211002"":51,""470010212012"":43,""470010213022"":43,""470010212023"":37,""470010208003"":37,""470010211003"":35,""470010211001"":33,""470010209024"":31,""470010209012"":31,""470010209013"":29,""470010208001"":28,""470010212014"":25,""470010209023"":23,""470010213011"":22,""470010212022"":20,""470010210002"":19,""470010213021"":18,""470010209021"":17,""470010212021"":17,""470010213023"":16,""470139504001"":14,""470010213025"":13,""470010207001"":10,""470010210003"":10,""470010208002"":9,""470010213024"":9,""470010210001"":8,""470010204002"":8,""470090115022"":7,""470010209011"":6,""470010202021"":6,""470930061021"":6,""470930059081"":6,""471450301002"":6,""470010207002"":5,""470010205003"":5,""470010210004"":5,""470259703003"":5,""470139511003"":5,""470010203001"":5,""470930041001"":5,""471450302015"":4,""470930061042"":4,""470930059051"":4,""470010203003"":4,""471291104001"":4,""470139507001"":4,""471450309005"":4,""471291102002"":4,""210139602003"":4,""470930046151"":4,""470930060011"":4,""470930059031"":4,""471730401005"":4,""471050603021"":4,""090117131001"":4,""471450301001"":4,""471450303004"":4,""470139501001"":4,""212359204003"":4,""130890223023"":4,""391517004003"":4,""470139507003"":4,""180973207001"":4,""471450309001"":4,""470139505001"":4,""470010202011"":4,""471519752004"":4,""470139505004"":4,""471450305002"":4,""120330028032"":4,""470930057121"":4,""471450302021"":4,""470930059071"":4,""181730307052"":4,""370710301021"":4,""470010204003"":4,""471450309002"":4,""470930064012"":4,""470890709002"":4,""470010201002"":4,""470370190043"":4,""470930063011"":4,""470139504002"":4,""470930062081"":4,""470930048003"":4}","{""US"":1234}",6609.0,20.0,"{""<5"":56,""5-10"":593,""11-20"":660,""21-60"":1013,""61-120"":108,""121-240"":93,"">240"":92}","{""State Farm"":5}","{""Walmart"":55,""Weigel's"":44,""Dollar General"":43,""McDonald's"":38,""Git 'N Go Market"":34,""Chick-fil-A"":25,""Taco Bell"":24,""Dollar Tree"":21,""The Home Depot"":20,""Exxon Mobil"":20,""Hardee's"":19,""Zaxby's"":19,""Walgreens"":19,""Kroger"":18,""Sonic"":17,""Wendy's"":16,""The Little Clinic"":16,""Arby's"":16,""Burger King"":16,""Goodwill Industries"":16}","[25,19,18,17,20,26,39,94,157,192,212,253,300,330,311,372,487,477,357,247,165,148,67,43]","{""Monday"":409,""Tuesday"":358,""Wednesday"":301,""Thursday"":306,""Friday"":386,""Saturday"":379,""Sunday"":476}","{""android"":632,""ios"":612}",470010212024.0,"{""470010213012"":80,""470010212024"":58,""470010212013"":53,""470010209022"":52,""470010212011"":49,""470010211002"":44,""470010212023"":43,""470010213022"":42,""470010212012"":41,""470010208003"":39,""470010211003"":35,""470010209013"":33,""470010211001"":31,""470010208001"":28,""470010209024"":27,""470010209012"":27,""470010212021"":25,""470010212014"":23,""470010209023"":22,""470010213011"":21,""470010213021"":19,""470010209021"":19,""470139504001"":17,""470010212022"":17,""470010210002"":17,""470010213023"":14,""470010210003"":11,""470010213025"":10,""470010213024"":9,""470010210001"":7,""470010204002"":7,""470930061021"":7,""470010208002"":7,""470010204003"":7,""470930059031"":7,""470010209011"":7,""470010210004"":6,""471291104003"":6,""470010202021"":6,""471519752004"":6,""470010207001"":5,""470010203001"":5,""470139505001"":5,""470010202022"":5,""470930041001"":5,""470139511003"":5,""471459801001"":4,""470930044012"":4,""471450308002"":4,""470930062061"":4,""180973207001"":4,""470930035001"":4,""470930046151"":4,""470010202011"":4,""470930038021"":4,""471450301001"":4,""471730401003"":4,""470930037003"":4,""212359204003"":4,""470010207002"":4,""470930061032"":4,""470930062062"":4,""121050134002"":4,""470139506001"":4,""470930059051"":4,""471450301002"":4,""471291102002"":4,""470019801001"":4,""470299205012"":4,""470930058031"":4,""470259703001"":4,""470010202023"":4,""471450309003"":4,""470930046152"":4,""470930057061"":4,""470930062052"":4,""471450302025"":4,""470139505004"":4,""470930052011"":4,""470010205003"":4,""470930049002"":4,""470010204001"":4,""471179550003"":4,""470139506003"":4,""471550808011"":4,""470930060011"":4,""471450309001"":4,""470139507001"":4,""470010203003"":4,""470930060031"":4,""470010201001"":4,""470930048002"":4,""470631008002"":4,""471450306003"":4,""470139505003"":4}"
113,228-223@8g9-xn7-d5f,sg:11a094ab910540c8b9ce60d1cce28610,zzy-222@8g9-xn7-dgk,sg:c271032da0504ebda2fe3c0bab9af068,Naturally A Deal Market,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,36.021289,-84.051426,3529 W Emory Rd,Powell,TN,37849,US,18653625565.0,"{ ""Mon"": [[""9:00"", ""19:30""]], ""Tue"": [[""9:00"", ""19:30""]], ""Wed"": [[""9:00"", ""19:30""]], ""Thu"": [[""9:00"", ""19:30""]], ""Fri"": [[""9:00"", ""19:30""]], ""Sat"": [[""9:00"", ""19:30""]], ""Sun"": [] }",,,,,2019-07,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,7.0,7.0,"[0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0]","{""470930061031"":4,""470930065012"":4}","{""US"":6}",7908.0,11.0,"{""<5"":0,""5-10"":3,""11-20"":3,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}",{},"{""Weigel's"":71,""Chick-fil-A"":66,""Hobby Lobby Stores"":56,""ALDI"":56,""Kroger"":55,""Wendy's"":53,""Taco Bell"":53,""The Home Depot"":52,""Dollar General"":51,""McDonald's"":45,""Salsarita's Fresh Cantina"":43,""Bargain Hunt"":43,""Food City"":43,""Krystal"":43,""Whole Foods Market"":42,""Marathon"":41,""Dollar Tree"":38,""Walmart"":38,""Shell Oil"":37,""Workout Anytime"":28}","[0,0,0,0,0,0,0,2,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":3,""Thursday"":2,""Friday"":1,""Saturday"":0,""Sunday"":0}","{""android"":6,""ios"":4}",470930061033.0,"{""470930049002"":4,""470930065012"":4}"
