,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
6648,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930065012,4
6649,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930046111,4
6650,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930061041,4
6651,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930055011,4
6652,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930018002,4
6653,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930040001,4
6656,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930058092,4
6657,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930060031,4
6658,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930035002,4
6660,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930061023,4
6661,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930044032,4
6662,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930056031,4
6665,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930053013,4
6670,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930051001,4
6671,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930046062,4
6676,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930059041,4
6677,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930046103,4
6678,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930044042,4
6679,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930016002,4
6683,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930057041,4
6684,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930046072,4
6687,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930062082,4
6693,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930058081,4
6696,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930030003,4
6698,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930055023,4
6701,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930043001,4
6703,"VW7C+36 Knoxville, Tennessee",Target Grocery,zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",470930000000.0,470930045002,4
6704,"W2W9+25 Knoxville, Tennessee",Oriental Super Mart,222-222@8g9-xqz-s3q,sg:c821c8129f014f639414b9caa0a8ba94,35.944963,-83.982134,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",470930000000.0,470930014002,5
6705,"W2W9+25 Knoxville, Tennessee",Oriental Super Mart,222-222@8g9-xqz-s3q,sg:c821c8129f014f639414b9caa0a8ba94,35.944963,-83.982134,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",470930000000.0,470930035001,4
6716,"5WWH+HH Norris, Tennessee",Archer's Food Center Inc,227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,,470010000000.0,470930063011,5
6718,"5WWH+HH Norris, Tennessee",Archer's Food Center Inc,227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,,470010000000.0,470930063021,4
6724,"5WWH+HH Norris, Tennessee",Archer's Food Center Inc,227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,,470010000000.0,470930063012,4
6726,"5WWH+HH Norris, Tennessee",Archer's Food Center Inc,227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,,470010000000.0,470930058131,4
6727,"5WWH+HH Norris, Tennessee",Archer's Food Center Inc,227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,,470010000000.0,470930018002,4
6730,"WWFR+HR Knoxville, Tennessee",Mediterranean Food Market,22f-222@8g9-m9s-2hq,sg:bdf81db1a1184158bd686d682928cc56,35.92396,-84.058009,"{ ""Mon"": [[""9:30"", ""21:30""]], ""Tue"": [[""9:30"", ""21:30""]], ""Wed"": [[""9:30"", ""21:30""]], ""Thu"": [[""9:30"", ""21:30""]], ""Fri"": [[""9:30"", ""21:30""]], ""Sat"": [[""9:30"", ""21:30""]], ""Sun"": [] }",470930000000.0,470930058121,6
6732,"WWFR+HR Knoxville, Tennessee",Mediterranean Food Market,22f-222@8g9-m9s-2hq,sg:bdf81db1a1184158bd686d682928cc56,35.92396,-84.058009,"{ ""Mon"": [[""9:30"", ""21:30""]], ""Tue"": [[""9:30"", ""21:30""]], ""Wed"": [[""9:30"", ""21:30""]], ""Thu"": [[""9:30"", ""21:30""]], ""Fri"": [[""9:30"", ""21:30""]], ""Sat"": [[""9:30"", ""21:30""]], ""Sun"": [] }",470930000000.0,470930057081,4
6733,"WWFR+HR Knoxville, Tennessee",Mediterranean Food Market,22f-222@8g9-m9s-2hq,sg:bdf81db1a1184158bd686d682928cc56,35.92396,-84.058009,"{ ""Mon"": [[""9:30"", ""21:30""]], ""Tue"": [[""9:30"", ""21:30""]], ""Wed"": [[""9:30"", ""21:30""]], ""Thu"": [[""9:30"", ""21:30""]], ""Fri"": [[""9:30"", ""21:30""]], ""Sat"": [[""9:30"", ""21:30""]], ""Sun"": [] }",470930000000.0,470930028001,4
6734,"WWFR+HR Knoxville, Tennessee",Mediterranean Food Market,22f-222@8g9-m9s-2hq,sg:bdf81db1a1184158bd686d682928cc56,35.92396,-84.058009,"{ ""Mon"": [[""9:30"", ""21:30""]], ""Tue"": [[""9:30"", ""21:30""]], ""Wed"": [[""9:30"", ""21:30""]], ""Thu"": [[""9:30"", ""21:30""]], ""Fri"": [[""9:30"", ""21:30""]], ""Sat"": [[""9:30"", ""21:30""]], ""Sun"": [] }",470930000000.0,470930046151,4
6735,"WWFR+HR Knoxville, Tennessee",Mediterranean Food Market,22f-222@8g9-m9s-2hq,sg:bdf81db1a1184158bd686d682928cc56,35.92396,-84.058009,"{ ""Mon"": [[""9:30"", ""21:30""]], ""Tue"": [[""9:30"", ""21:30""]], ""Wed"": [[""9:30"", ""21:30""]], ""Thu"": [[""9:30"", ""21:30""]], ""Fri"": [[""9:30"", ""21:30""]], ""Sat"": [[""9:30"", ""21:30""]], ""Sun"": [] }",470930000000.0,470930059032,4
6749,"V6GG+R7 Seymour, Tennessee",Kroger,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,,471551000000.0,470930056031,4
6752,"V6GG+R7 Seymour, Tennessee",Kroger,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,,471551000000.0,470930035001,4
6757,"V6GG+R7 Seymour, Tennessee",Kroger,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,,471551000000.0,470930055023,4
6758,"V6GG+R7 Seymour, Tennessee",Kroger,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,,471551000000.0,470930056021,4
6765,"V6GG+R7 Seymour, Tennessee",Kroger,222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,,471551000000.0,470930055012,4
6801,"2MP9+HM Oliver Springs, Tennessee",Food City,222-222@8g9-xmj-8sq,sg:785f8d3dc71c41b79824988e099b17d3,36.036539,-84.330715,,470010000000.0,470930056032,4
6804,"2MP9+HM Oliver Springs, Tennessee",Food City,222-222@8g9-xmj-8sq,sg:785f8d3dc71c41b79824988e099b17d3,36.036539,-84.330715,,470010000000.0,470930057042,4
6810,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930058121,15
6811,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930057123,12
6812,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930044012,11
6813,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930051001,11
6814,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930044042,10
6815,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930059071,8
6816,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930044011,8
6817,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930045002,8
6818,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930069002,7
6819,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930038021,7
6821,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930062061,7
6822,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930045003,7
6823,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930056032,6
6824,"WXMM+6Q Knoxville, Tennessee",Whole Foods Market,228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",470930000000.0,470930057011,6
